name,rank,count,prop100k,cum_prop100k,pctwhite,pctblack,pctapi,pctaian,pct2prace,pcthispanic
PENNINGROTH,149328,101,0.04,89695.09,94.06,(S),(S),0.00,(S),(S)
PERNETT,149328,101,0.04,89695.12,31.68,0.00,0.00,0.00,0.00,68.32
PEROTTO,149328,101,0.04,89695.16,97.03,(S),0.00,0.00,0.00,(S)
PERROS,149328,101,0.04,89695.20,89.11,0.00,(S),0.00,(S),5.94
PERS,149328,101,0.04,89695.24,90.10,(S),(S),0.00,(S),5.94
PESTI,149328,101,0.04,89695.27,94.06,0.00,0.00,0.00,(S),(S)
PETCHEL,149328,101,0.04,89695.31,97.03,(S),0.00,0.00,(S),0.00
PETRANCOSTA,149328,101,0.04,89695.35,95.05,0.00,0.00,0.00,(S),(S)
PFIZENMAYER,149328,101,0.04,89695.39,99.00,0.00,0.00,0.00,0.00,0.00
PFLEPSEN,149328,101,0.04,89695.42,96.04,0.00,0.00,0.00,(S),(S)
PHILE,149328,101,0.04,89695.46,99.00,0.00,0.00,0.00,0.00,0.00
PIAN,149328,101,0.04,89695.50,40.59,(S),50.50,0.00,(S),6.93
PIDCOE,149328,101,0.04,89695.53,97.03,(S),0.00,0.00,(S),0.00
PIGA,149328,101,0.04,89695.57,81.19,0.00,15.84,0.00,(S),(S)
PIGUES,149328,101,0.04,89695.61,6.93,92.08,0.00,(S),0.00,(S)
PIOT,149328,101,0.04,89695.65,98.02,(S),0.00,0.00,(S),0.00
PISANIELLO,149328,101,0.04,89695.68,94.06,0.00,0.00,0.00,0.00,5.94
PISTOCCO,149328,101,0.04,89695.72,99.01,(S),0.00,0.00,0.00,(S)
PITULA,149328,101,0.04,89695.76,96.04,0.00,(S),0.00,(S),(S)
PITZNER,149328,101,0.04,89695.80,96.04,(S),0.00,0.00,0.00,(S)
PLONT,149328,101,0.04,89695.83,94.06,0.00,(S),(S),(S),0.00
POCHARDT,149328,101,0.04,89695.87,99.01,(S),0.00,0.00,0.00,(S)
POJMAN,149328,101,0.04,89695.91,95.05,0.00,0.00,0.00,0.00,4.95
POMBRIO,149328,101,0.04,89695.95,98.02,0.00,0.00,0.00,(S),(S)
POMPURA,149328,101,0.04,89695.98,97.03,(S),0.00,0.00,0.00,(S)
PONIEWAZ,149328,101,0.04,89696.02,95.05,(S),0.00,(S),0.00,(S)
PONTOON,149328,101,0.04,89696.06,(S),97.03,0.00,0.00,(S),0.00
PONTREMOLI,149328,101,0.04,89696.10,94.06,(S),0.00,0.00,(S),4.95
PORCHA,149328,101,0.04,89696.13,9.90,85.15,0.00,0.00,(S),(S)
PORTZEN,149328,101,0.04,89696.17,99.00,0.00,0.00,0.00,0.00,0.00
POSO,149328,101,0.04,89696.21,48.51,(S),(S),0.00,(S),47.52
POSSERT,149328,101,0.04,89696.25,95.05,0.00,0.00,(S),0.00,(S)
POTOKA,149328,101,0.04,89696.28,99.00,0.00,0.00,0.00,0.00,0.00
POULAIN,149328,101,0.04,89696.32,90.10,(S),0.00,0.00,(S),(S)
PREISING,149328,101,0.04,89696.36,96.04,(S),0.00,0.00,0.00,(S)
PRESTANO,149328,101,0.04,89696.40,85.15,(S),6.93,0.00,(S),(S)
PRITZEL,149328,101,0.04,89696.43,99.01,(S),0.00,0.00,0.00,(S)
PROAPS,149328,101,0.04,89696.47,93.07,(S),0.00,0.00,(S),4.95
PRONGER,149328,101,0.04,89696.51,96.04,(S),0.00,0.00,(S),0.00
PUTVIN,149328,101,0.04,89696.55,99.01,0.00,0.00,(S),0.00,(S)
RACHELSON,149328,101,0.04,89696.58,96.04,(S),0.00,0.00,(S),(S)
RADJENOVICH,149328,101,0.04,89696.62,98.02,(S),0.00,0.00,0.00,(S)
RAEDEKE,149328,101,0.04,89696.66,94.06,(S),(S),0.00,(S),(S)
RAMBOUSEK,149328,101,0.04,89696.70,98.02,(S),0.00,0.00,0.00,(S)
RAMERES,149328,101,0.04,89696.73,6.93,(S),(S),0.00,0.00,90.10
RAMNARACE,149328,101,0.04,89696.77,8.91,11.88,47.52,(S),25.74,(S)
RAMONDETTA,149328,101,0.04,89696.81,95.05,0.00,(S),(S),(S),0.00
RAMPRASHAD,149328,101,0.04,89696.85,5.94,10.89,39.60,(S),41.58,(S)
RANIA,149328,101,0.04,89696.88,57.43,0.00,25.74,0.00,5.94,10.89
RANIERE,149328,101,0.04,89696.92,97.03,0.00,(S),(S),(S),0.00
RASKOPF,149328,101,0.04,89696.96,94.06,0.00,(S),0.00,(S),(S)
RATTLE,149328,101,0.04,89697.00,73.27,24.75,0.00,(S),0.00,(S)
RAYGO,149328,101,0.04,89697.03,98.02,0.00,0.00,0.00,(S),(S)
RAZICK,149328,101,0.04,89697.07,55.45,(S),(S),0.00,23.76,16.83
RAZZO,149328,101,0.04,89697.11,47.52,(S),0.00,0.00,(S),47.52
REATHER,149328,101,0.04,89697.14,87.13,(S),(S),7.92,(S),(S)
REBENTISCH,149328,101,0.04,89697.18,97.03,0.00,(S),0.00,0.00,(S)
REBIC,149328,101,0.04,89697.22,99.00,0.00,0.00,0.00,0.00,0.00
REDEN,149328,101,0.04,89697.26,71.29,26.73,(S),0.00,0.00,(S)
REEDMAN,149328,101,0.04,89697.29,96.04,(S),0.00,(S),0.00,(S)
REEMTS,149328,101,0.04,89697.33,96.04,(S),0.00,0.00,0.00,(S)
REICHEN,149328,101,0.04,89697.37,98.02,(S),0.00,0.00,(S),0.00
REMPHREY,149328,101,0.04,89697.41,99.01,0.00,0.00,0.00,(S),(S)
RENEMAN,149328,101,0.04,89697.44,87.13,0.00,0.00,(S),4.95,(S)
RENON,149328,101,0.04,89697.48,43.56,(S),21.78,0.00,(S),30.69
REPPEL,149328,101,0.04,89697.52,92.08,0.00,(S),(S),4.95,0.00
RESIDES,149328,101,0.04,89697.56,98.02,0.00,(S),0.00,0.00,(S)
RHEY,149328,101,0.04,89697.59,91.09,(S),(S),0.00,0.00,(S)
RINNELS,149328,101,0.04,89697.63,99.01,(S),0.00,0.00,0.00,(S)
RINZ,149328,101,0.04,89697.67,97.03,(S),0.00,0.00,0.00,(S)
RITTERSDORF,149328,101,0.04,89697.71,99.00,0.00,0.00,0.00,0.00,0.00
RIVERAPEREZ,149328,101,0.04,89697.74,5.94,(S),(S),0.00,0.00,93.07
ROACHFORD,149328,101,0.04,89697.78,(S),85.15,(S),0.00,5.94,7.92
ROCKOWER,149328,101,0.04,89697.82,99.01,0.00,0.00,0.00,(S),(S)
RODGUEZ,149328,101,0.04,89697.86,(S),(S),(S),0.00,(S),90.10
ROESSLE,149328,101,0.04,89697.89,98.02,(S),0.00,0.00,0.00,(S)
ROETERS,149328,101,0.04,89697.93,98.02,0.00,0.00,(S),(S),0.00
ROGNON,149328,101,0.04,89697.97,96.04,(S),0.00,0.00,0.00,(S)
ROMERIL,149328,101,0.04,89698.01,94.06,0.00,0.00,(S),(S),(S)
RONZONE,149328,101,0.04,89698.04,90.10,0.00,(S),0.00,(S),4.95
RORIGUEZ,149328,101,0.04,89698.08,(S),0.00,(S),0.00,(S),95.05
ROSMUS,149328,101,0.04,89698.12,98.02,(S),(S),0.00,0.00,0.00
ROSTAS,149328,101,0.04,89698.16,92.08,0.00,0.00,0.00,7.92,0.00
ROZNOS,149328,101,0.04,89698.19,95.05,(S),0.00,0.00,(S),(S)
RUBADO,149328,101,0.04,89698.23,85.15,0.00,(S),11.88,0.00,(S)
RUHNOW,149328,101,0.04,89698.27,97.03,0.00,(S),0.00,(S),(S)
RUSCHEL,149328,101,0.04,89698.31,95.05,0.00,(S),0.00,0.00,(S)
RUTENBECK,149328,101,0.04,89698.34,94.06,0.00,0.00,(S),(S),(S)
RUTSCHKE,149328,101,0.04,89698.38,96.04,0.00,0.00,0.00,(S),(S)
SABU,149328,101,0.04,89698.42,13.86,(S),74.26,(S),9.90,0.00
SABUGO,149328,101,0.04,89698.46,4.95,(S),52.48,(S),5.94,35.64
SADZEWICZ,149328,101,0.04,89698.49,97.03,0.00,(S),0.00,(S),(S)
SAETTA,149328,101,0.04,89698.53,95.05,0.00,0.00,0.00,(S),(S)
SAGAPOLU,149328,101,0.04,89698.57,(S),(S),75.25,0.00,13.86,5.94
SAGARIO,149328,101,0.04,89698.61,(S),(S),78.22,4.95,10.89,4.95
SAITA,149328,101,0.04,89698.64,64.36,7.92,25.74,0.00,(S),(S)
SAKIS,149328,101,0.04,89698.68,91.09,0.00,0.00,(S),4.95,(S)
SALAHI,149328,101,0.04,89698.72,71.29,(S),0.00,0.00,25.74,(S)
SALTZBURG,149328,101,0.04,89698.75,99.00,0.00,0.00,0.00,0.00,0.00
SALUSTRO,149328,101,0.04,89698.79,95.05,(S),0.00,0.00,(S),(S)
SALUTA,149328,101,0.04,89698.83,33.66,(S),65.35,0.00,0.00,(S)
SAMARIO,149328,101,0.04,89698.87,9.90,(S),(S),0.00,(S),83.17
SAMPICA,149328,101,0.04,89698.90,97.03,0.00,0.00,0.00,(S),(S)
SAMSELL,149328,101,0.04,89698.94,95.05,0.00,(S),0.00,(S),(S)
SAMUAL,149328,101,0.04,89698.98,33.66,40.59,16.83,(S),(S),7.92
SANBOWER,149328,101,0.04,89699.02,99.01,0.00,0.00,0.00,(S),(S)
SANFILLIPPO,149328,101,0.04,89699.05,99.00,0.00,0.00,0.00,0.00,0.00
SARNS,149328,101,0.04,89699.09,98.02,0.00,0.00,(S),0.00,(S)
SATERIALE,149328,101,0.04,89699.13,95.05,0.00,(S),0.00,0.00,(S)
SATTLEY,149328,101,0.04,89699.17,99.01,(S),0.00,0.00,0.00,(S)
SAUREY,149328,101,0.04,89699.20,96.04,0.00,(S),0.00,(S),0.00
SCANDURRA,149328,101,0.04,89699.24,96.04,0.00,(S),0.00,(S),(S)
SCAPLEN,149328,101,0.04,89699.28,94.06,0.00,0.00,0.00,(S),(S)
SCARFI,149328,101,0.04,89699.32,97.03,0.00,(S),0.00,0.00,(S)
SCHACHINGER,149328,101,0.04,89699.35,99.00,0.00,0.00,0.00,0.00,0.00
SCHAFHAUSER,149328,101,0.04,89699.39,99.00,0.00,0.00,0.00,0.00,0.00
SCHAMBERG,149328,101,0.04,89699.43,95.05,(S),(S),0.00,(S),0.00
SCHIFRIN,149328,101,0.04,89699.47,90.10,(S),(S),0.00,0.00,8.91
SCHIMA,149328,101,0.04,89699.50,99.00,0.00,0.00,0.00,0.00,0.00
SCHINDERLE,149328,101,0.04,89699.54,96.04,0.00,0.00,0.00,(S),(S)
SCHIRK,149328,101,0.04,89699.58,97.03,0.00,0.00,0.00,(S),(S)
SCHLANDER,149328,101,0.04,89699.62,90.10,(S),4.95,0.00,(S),(S)
SCHMAELING,149328,101,0.04,89699.65,92.08,(S),0.00,0.00,(S),(S)
SCHMINCKE,149328,101,0.04,89699.69,94.06,(S),(S),0.00,0.00,(S)
SCHMUS,149328,101,0.04,89699.73,95.05,(S),0.00,(S),(S),0.00
SCHOLLY,149328,101,0.04,89699.77,99.01,(S),0.00,0.00,0.00,(S)
SCHRUEFER,149328,101,0.04,89699.80,99.01,0.00,0.00,0.00,(S),(S)
SCHUHARDT,149328,101,0.04,89699.84,91.09,0.00,(S),0.00,5.94,(S)
SCHUTZA,149328,101,0.04,89699.88,99.00,0.00,0.00,0.00,0.00,0.00
SCOCA,149328,101,0.04,89699.92,99.00,0.00,0.00,0.00,0.00,0.00
SCRAM,149328,101,0.04,89699.95,96.04,0.00,0.00,(S),(S),(S)
SCREETON,149328,101,0.04,89699.99,93.07,0.00,(S),(S),0.00,4.95
SCURLARK,149328,101,0.04,89700.03,(S),88.12,0.00,(S),(S),7.92
SEAM,149328,101,0.04,89700.07,21.78,5.94,69.31,0.00,(S),(S)
SEBULSKY,149328,101,0.04,89700.10,94.06,0.00,(S),(S),(S),(S)
SEGAY,149328,101,0.04,89700.14,(S),(S),0.00,94.06,(S),0.00
SEIMEARS,149328,101,0.04,89700.18,83.17,0.00,(S),(S),12.87,(S)
SELBST,149328,101,0.04,89700.21,97.03,(S),0.00,0.00,0.00,(S)
SEMRO,149328,101,0.04,89700.25,98.02,0.00,0.00,(S),(S),0.00
SEMSCH,149328,101,0.04,89700.29,97.03,(S),0.00,0.00,0.00,(S)
SENSINGER,149328,101,0.04,89700.33,98.02,0.00,(S),0.00,(S),0.00
SEREIKA,149328,101,0.04,89700.36,95.05,0.00,0.00,0.00,0.00,4.95
SERKES,149328,101,0.04,89700.40,93.07,0.00,4.95,0.00,(S),(S)
SETTLEMIER,149328,101,0.04,89700.44,92.08,0.00,(S),0.00,(S),(S)
SEVERIO,149328,101,0.04,89700.48,99.01,(S),0.00,0.00,0.00,(S)
SHAMALY,149328,101,0.04,89700.51,99.00,0.00,0.00,0.00,0.00,0.00
SHELLHART,149328,101,0.04,89700.55,97.03,(S),0.00,0.00,0.00,(S)
SHERLINE,149328,101,0.04,89700.59,98.02,(S),0.00,0.00,0.00,(S)
SHERRINGTON,149328,101,0.04,89700.63,96.04,(S),0.00,0.00,0.00,(S)
SHIBAYAMA,149328,101,0.04,89700.66,5.94,0.00,89.11,0.00,0.00,4.95
SHIFFERLY,149328,101,0.04,89700.70,95.05,0.00,0.00,0.00,(S),(S)
SHIVA,149328,101,0.04,89700.74,60.40,(S),22.77,0.00,14.85,(S)
SHRIFT,149328,101,0.04,89700.78,99.00,0.00,0.00,0.00,0.00,0.00
SHUTAK,149328,101,0.04,89700.81,99.01,0.00,(S),0.00,0.00,(S)
SIBBY,149328,101,0.04,89700.85,12.87,73.27,(S),0.00,10.89,(S)
SIEGE,149328,101,0.04,89700.89,95.05,(S),0.00,0.00,0.00,(S)
SIKKING,149328,101,0.04,89700.93,96.04,0.00,(S),0.00,(S),0.00
SIMMES,149328,101,0.04,89700.96,84.16,10.89,0.00,0.00,(S),(S)
SINAK,149328,101,0.04,89701.00,99.01,0.00,0.00,0.00,(S),(S)
SINIFF,149328,101,0.04,89701.04,99.01,0.00,0.00,0.00,(S),(S)
SINSON,149328,101,0.04,89701.08,30.69,(S),44.55,0.00,(S),19.80
SIRCHER,149328,101,0.04,89701.11,95.05,0.00,0.00,0.00,0.00,4.95
SITAREK,149328,101,0.04,89701.15,89.11,(S),6.93,0.00,0.00,(S)
SITERS,149328,101,0.04,89701.19,99.01,0.00,0.00,(S),0.00,(S)
SITTMAN,149328,101,0.04,89701.23,96.04,0.00,(S),0.00,(S),(S)
SKARVAN,149328,101,0.04,89701.26,98.02,0.00,(S),0.00,0.00,(S)
SKEAN,149328,101,0.04,89701.30,97.03,0.00,(S),0.00,0.00,(S)
SKULL,149328,101,0.04,89701.34,85.15,11.88,(S),(S),(S),0.00
SLATCHER,149328,101,0.04,89701.38,92.08,(S),0.00,0.00,(S),6.93
SLEEGER,149328,101,0.04,89701.41,93.07,0.00,(S),0.00,(S),(S)
SLEGEL,149328,101,0.04,89701.45,95.05,0.00,(S),0.00,0.00,(S)
SLESSER,149328,101,0.04,89701.49,97.03,(S),0.00,0.00,0.00,(S)
SLOTH,149328,101,0.04,89701.53,97.03,(S),(S),0.00,0.00,0.00
SMETTERS,149328,101,0.04,89701.56,98.02,0.00,0.00,(S),0.00,(S)
SMINY,149328,101,0.04,89701.60,85.15,13.86,0.00,(S),0.00,(S)
SOIKE,149328,101,0.04,89701.64,95.05,0.00,(S),0.00,(S),0.00
SOLADA,149328,101,0.04,89701.68,94.06,0.00,(S),(S),(S),(S)
SOLFEST,149328,101,0.04,89701.71,99.00,0.00,0.00,0.00,0.00,0.00
SOMERHALDER,149328,101,0.04,89701.75,96.04,(S),0.00,0.00,0.00,(S)
SONENBERG,149328,101,0.04,89701.79,93.07,0.00,0.00,(S),(S),(S)
SONY,149328,101,0.04,89701.82,32.67,8.91,32.67,(S),(S),14.85
SOUNDARARAJAN,149328,101,0.04,89701.86,(S),0.00,97.03,0.00,(S),0.00
SOUPIR,149328,101,0.04,89701.90,99.00,0.00,0.00,0.00,0.00,0.00
SPEEG,149328,101,0.04,89701.94,96.04,0.00,(S),0.00,(S),(S)
SPEIDEN,149328,101,0.04,89701.97,98.02,0.00,(S),0.00,0.00,(S)
SPIELMAKER,149328,101,0.04,89702.01,98.02,0.00,0.00,0.00,(S),(S)
SPIRY,149328,101,0.04,89702.05,93.07,0.00,0.00,(S),(S),(S)
STAEGE,149328,101,0.04,89702.09,99.01,0.00,0.00,0.00,(S),(S)
STAKEY,149328,101,0.04,89702.12,94.06,(S),(S),0.00,(S),(S)
STANSILL,149328,101,0.04,89702.16,74.26,0.00,(S),15.84,(S),5.94
STAROBA,149328,101,0.04,89702.20,98.02,0.00,0.00,0.00,(S),(S)
STATHEM,149328,101,0.04,89702.24,92.08,(S),(S),(S),(S),(S)
STEFANOW,149328,101,0.04,89702.27,97.03,0.00,(S),0.00,(S),0.00
STEIDING,149328,101,0.04,89702.31,94.06,0.00,(S),0.00,4.95,(S)
STEINBECKER,149328,101,0.04,89702.35,99.01,0.00,0.00,0.00,(S),(S)
STELTING,149328,101,0.04,89702.39,96.04,0.00,(S),(S),(S),0.00
STERANKA,149328,101,0.04,89702.42,95.05,0.00,(S),0.00,0.00,(S)
STERITI,149328,101,0.04,89702.46,97.03,0.00,0.00,0.00,(S),(S)
STIDUM,149328,101,0.04,89702.50,9.90,83.17,(S),0.00,4.95,(S)
STOGDALE,149328,101,0.04,89702.54,98.02,0.00,0.00,0.00,(S),(S)
STOMER,149328,101,0.04,89702.57,24.75,58.42,(S),0.00,(S),12.87
STORLIEN,149328,101,0.04,89702.61,97.03,(S),0.00,0.00,0.00,(S)
STOTTER,149328,101,0.04,89702.65,97.03,(S),0.00,0.00,0.00,(S)
STRENO,149328,101,0.04,89702.69,95.05,0.00,0.00,0.00,0.00,4.95
STREVA,149328,101,0.04,89702.72,98.02,0.00,(S),0.00,0.00,(S)
STRUPE,149328,101,0.04,89702.76,99.00,0.00,0.00,0.00,0.00,0.00
STUEHM,149328,101,0.04,89702.80,98.02,(S),0.00,0.00,0.00,(S)
STUFFEL,149328,101,0.04,89702.84,99.00,0.00,0.00,0.00,0.00,0.00
STUTTLER,149328,101,0.04,89702.87,95.05,(S),0.00,0.00,(S),(S)
STYPINSKI,149328,101,0.04,89702.91,98.02,(S),0.00,0.00,0.00,(S)
SUHAYDA,149328,101,0.04,89702.95,95.05,0.00,(S),0.00,0.00,(S)
SUIHKONEN,149328,101,0.04,89702.99,96.04,0.00,0.00,(S),0.00,(S)
SUMMEROW,149328,101,0.04,89703.02,89.11,10.89,0.00,0.00,0.00,0.00
SUROVY,149328,101,0.04,89703.06,97.03,0.00,0.00,0.00,(S),(S)
SWIATOCHA,149328,101,0.04,89703.10,99.01,0.00,0.00,0.00,(S),(S)
SWIRCZYNSKI,149328,101,0.04,89703.14,97.03,(S),0.00,0.00,(S),0.00
SWISTON,149328,101,0.04,89703.17,95.05,0.00,(S),(S),(S),0.00
SWITEK,149328,101,0.04,89703.21,97.03,(S),0.00,0.00,0.00,(S)
SZAKALY,149328,101,0.04,89703.25,96.04,0.00,0.00,0.00,(S),(S)
SZARKO,149328,101,0.04,89703.29,94.06,(S),0.00,0.00,(S),4.95
SZELEST,149328,101,0.04,89703.32,99.00,0.00,0.00,0.00,0.00,0.00
SZORC,149328,101,0.04,89703.36,95.05,0.00,0.00,0.00,4.95,0.00
SZPUNAR,149328,101,0.04,89703.40,99.01,(S),0.00,0.00,0.00,(S)
TACADENA,149328,101,0.04,89703.43,11.88,(S),76.24,0.00,(S),10.89
TACHINE,149328,101,0.04,89703.47,23.76,(S),0.00,75.25,0.00,(S)
TADEVOSYAN,149328,101,0.04,89703.51,74.26,0.00,0.00,0.00,25.74,0.00
TANCRETI,149328,101,0.04,89703.55,98.02,0.00,(S),0.00,0.00,(S)
TAOKA,149328,101,0.04,89703.58,4.95,0.00,93.07,0.00,(S),(S)
TARASEWICZ,149328,101,0.04,89703.62,99.01,0.00,0.00,0.00,(S),(S)
TARTAL,149328,101,0.04,89703.66,99.00,0.00,0.00,0.00,0.00,0.00
TAST,149328,101,0.04,89703.70,93.07,4.95,(S),0.00,0.00,(S)
TAVELLI,149328,101,0.04,89703.73,95.05,0.00,0.00,0.00,(S),(S)
TAWASHA,149328,101,0.04,89703.77,68.32,(S),(S),0.00,17.82,7.92
TEDORE,149328,101,0.04,89703.81,98.02,0.00,0.00,0.00,(S),(S)
TEGG,149328,101,0.04,89703.85,99.00,0.00,0.00,0.00,0.00,0.00
TEI,149328,101,0.04,89703.88,31.68,7.92,52.48,(S),4.95,(S)
TEMPLO,149328,101,0.04,89703.92,20.79,(S),68.32,0.00,(S),8.91
TENWALDE,149328,101,0.04,89703.96,96.04,0.00,0.00,(S),(S),(S)
TERRIBLE,149328,101,0.04,89704.00,56.44,19.80,10.89,(S),11.88,(S)
TETTE,149328,101,0.04,89704.03,87.13,10.89,(S),0.00,0.00,(S)
THYGESON,149328,101,0.04,89704.07,98.02,0.00,0.00,0.00,(S),(S)
TICHELAAR,149328,101,0.04,89704.11,97.03,0.00,0.00,0.00,(S),(S)
TINJUM,149328,101,0.04,89704.15,96.04,0.00,0.00,0.00,(S),(S)
TINNEN,149328,101,0.04,89704.18,51.49,37.62,(S),(S),(S),(S)
TIZIO,149328,101,0.04,89704.22,97.03,0.00,0.00,0.00,(S),(S)
TOGNO,149328,101,0.04,89704.26,90.10,(S),0.00,(S),0.00,(S)
TOKUMOTO,149328,101,0.04,89704.30,4.95,(S),78.22,0.00,12.87,(S)
TOLI,149328,101,0.04,89704.33,71.29,(S),20.79,0.00,(S),(S)
TOLKSDORF,149328,101,0.04,89704.37,92.08,(S),0.00,0.00,6.93,(S)
TOPASNA,149328,101,0.04,89704.41,9.90,(S),76.24,0.00,(S),8.91
TORLONE,149328,101,0.04,89704.45,96.04,0.00,(S),0.00,0.00,(S)
TORTOMASI,149328,101,0.04,89704.48,95.05,0.00,0.00,0.00,0.00,4.95
TOTLAND,149328,101,0.04,89704.52,86.14,0.00,(S),6.93,5.94,(S)
TOYLOY,149328,101,0.04,89704.56,8.91,50.50,(S),(S),25.74,10.89
TRAVELBEE,149328,101,0.04,89704.60,96.04,(S),0.00,0.00,(S),(S)
TREISCH,149328,101,0.04,89704.63,99.01,0.00,(S),0.00,0.00,(S)
TRENTLY,149328,101,0.04,89704.67,97.03,(S),0.00,0.00,0.00,(S)
TRIEM,149328,101,0.04,89704.71,92.08,(S),6.93,0.00,0.00,(S)
TRIMMINGS,149328,101,0.04,89704.75,16.83,82.18,(S),0.00,0.00,(S)
TROFA,149328,101,0.04,89704.78,93.07,(S),(S),0.00,4.95,0.00
TROMM,149328,101,0.04,89704.82,96.04,0.00,0.00,(S),0.00,(S)
TROXTEL,149328,101,0.04,89704.86,96.04,0.00,0.00,0.00,(S),(S)
TRYKOWSKI,149328,101,0.04,89704.90,95.05,0.00,(S),0.00,(S),(S)
TSCHACHER,149328,101,0.04,89704.93,98.02,0.00,0.00,(S),(S),0.00
TSUYUKI,149328,101,0.04,89704.97,7.92,(S),77.23,0.00,10.89,(S)
TUMINELLI,149328,101,0.04,89705.01,95.05,0.00,(S),0.00,0.00,(S)
TURDIK,149328,101,0.04,89705.04,98.02,(S),0.00,0.00,0.00,(S)
TURPEAU,149328,101,0.04,89705.08,(S),86.14,0.00,0.00,(S),8.91
TURVAVILLE,149328,101,0.04,89705.12,98.02,0.00,(S),0.00,(S),0.00
TUTEIN,149328,101,0.04,89705.16,31.68,49.50,(S),(S),10.89,5.94
TYLOCK,149328,101,0.04,89705.19,98.02,(S),0.00,0.00,(S),0.00
TYRUS,149328,101,0.04,89705.23,18.81,70.30,(S),0.00,(S),4.95
UH,149328,101,0.04,89705.27,5.94,(S),89.11,0.00,0.00,(S)
UHAS,149328,101,0.04,89705.31,94.06,0.00,(S),(S),0.00,(S)
ULICH,149328,101,0.04,89705.34,96.04,0.00,(S),0.00,(S),0.00
VALENTINA,149328,101,0.04,89705.38,51.49,5.94,(S),0.00,(S),37.62
VALOROSO,149328,101,0.04,89705.42,51.49,(S),26.73,(S),14.85,5.94
VANCAMPENHOUT,149328,101,0.04,89705.46,99.01,0.00,0.00,0.00,(S),(S)
VANDERSANDEN,149328,101,0.04,89705.49,97.03,(S),0.00,0.00,0.00,(S)
VANDEWARK,149328,101,0.04,89705.53,96.04,0.00,0.00,0.00,(S),(S)
VANHOECKE,149328,101,0.04,89705.57,97.03,0.00,0.00,0.00,(S),(S)
VANOTTEN,149328,101,0.04,89705.61,83.17,0.00,4.95,(S),9.90,(S)
VANTIMMEREN,149328,101,0.04,89705.64,97.03,(S),0.00,0.00,0.00,(S)
VARRASSO,149328,101,0.04,89705.68,99.00,0.00,0.00,0.00,0.00,0.00
VASILIAUSKAS,149328,101,0.04,89705.72,99.00,0.00,0.00,0.00,0.00,0.00
VEDDA,149328,101,0.04,89705.76,91.09,0.00,(S),0.00,(S),4.95
VENETUCCI,149328,101,0.04,89705.79,96.04,(S),0.00,0.00,0.00,(S)
VENHAM,149328,101,0.04,89705.83,99.01,(S),0.00,0.00,0.00,(S)
VERBUS,149328,101,0.04,89705.87,99.00,0.00,0.00,0.00,0.00,0.00
VERD,149328,101,0.04,89705.91,75.25,(S),0.00,0.00,(S),17.82
VIGLIANCO,149328,101,0.04,89705.94,96.04,(S),0.00,0.00,0.00,(S)
VODOPICH,149328,101,0.04,89705.98,97.03,(S),0.00,0.00,0.00,(S)
VODZAK,149328,101,0.04,89706.02,98.02,0.00,(S),0.00,(S),0.00
VOICU,149328,101,0.04,89706.06,95.05,0.00,0.00,0.00,4.95,0.00
VOISE,149328,101,0.04,89706.09,94.06,0.00,0.00,(S),(S),0.00
WALLERIUS,149328,101,0.04,89706.13,99.00,0.00,0.00,0.00,0.00,0.00
WALTERICK,149328,101,0.04,89706.17,98.02,(S),0.00,0.00,(S),0.00
WASIERSKI,149328,101,0.04,89706.21,92.08,0.00,(S),(S),(S),(S)
WASZCZAK,149328,101,0.04,89706.24,99.01,(S),0.00,0.00,0.00,(S)
WEDBERG,149328,101,0.04,89706.28,98.02,0.00,(S),0.00,(S),0.00
WEICHBROD,149328,101,0.04,89706.32,98.02,0.00,0.00,0.00,(S),(S)
WEISLO,149328,101,0.04,89706.36,90.10,0.00,0.00,0.00,0.00,9.90
WENDA,149328,101,0.04,89706.39,98.02,0.00,0.00,0.00,(S),(S)
WESTERBUR,149328,101,0.04,89706.43,91.09,0.00,0.00,(S),5.94,(S)
WHITEPLUME,149328,101,0.04,89706.47,(S),0.00,0.00,95.05,0.00,(S)
WHITMYRE,149328,101,0.04,89706.50,94.06,4.95,(S),0.00,0.00,(S)
WIGLER,149328,101,0.04,89706.54,96.04,(S),0.00,0.00,0.00,(S)
WINTERBOTHAM,149328,101,0.04,89706.58,97.03,0.00,0.00,(S),0.00,(S)
WITZENBURG,149328,101,0.04,89706.62,99.00,0.00,0.00,0.00,0.00,0.00
WOHLEVER,149328,101,0.04,89706.65,99.01,0.00,0.00,0.00,(S),(S)
WOUNG,149328,101,0.04,89706.69,29.70,32.67,21.78,0.00,10.89,4.95
WUENSTEL,149328,101,0.04,89706.73,99.00,0.00,0.00,0.00,0.00,0.00
WUSSLER,149328,101,0.04,89706.77,93.07,0.00,(S),(S),(S),(S)
YAFUSO,149328,101,0.04,89706.80,(S),0.00,79.21,0.00,(S),16.83
YALLUP,149328,101,0.04,89706.84,6.93,0.00,0.00,89.11,(S),(S)
YAMABE,149328,101,0.04,89706.88,0.00,(S),92.08,0.00,4.95,(S)
YANCHEK,149328,101,0.04,89706.92,99.00,0.00,0.00,0.00,0.00,0.00
YANOSIK,149328,101,0.04,89706.95,99.01,0.00,0.00,0.00,(S),(S)
YESKA,149328,101,0.04,89706.99,99.00,0.00,0.00,0.00,0.00,0.00
YESSAYAN,149328,101,0.04,89707.03,98.02,0.00,0.00,0.00,(S),(S)
